location|category|year|month|text
chicago|Business Spending|2012|7|Business spending continued to increase at a steady pace in June and early July. Inventories were generally reported to be at comfortable levels, and most contacts indicated that capital expenditures were proceeding as planned. Auto dealers reported facility upgrades and a number of manufacturers indicated they were purchasing new equipment. That said, many contacts had become more cautious about future spending decisions, pointing to the heightened uncertainty surrounding the federal fiscal environment and the upcoming November elections. Labor market conditions were little changed on balance. Part-time hiring increased on par with seasonal norms in retail trade, although permanent workforces decreased slightly. Manufacturers reported only moderate gains in employment, but several did note increasing the hours of their existing workforce. A staffing firm reported weaker demand from the manufacturing, transportation, and business services industries but an increase in the growth rate of billable hours in the construction and financial services industries.
chicago|Construction and Real Estate|2012|7|Construction continued to increase in June and early July. Multi-family residential construction remained an area of strength, particularly apartments, but single-family construction also increased. Residential real estate conditions continued to improve, with home prices and rents both edging up. A contact noted a rise in short sales as a side effect of lenders increasingly looking to avoid the still drawn out foreclosure process. Demand for nonresidential construction also rose. Contacts reported several new hotel and office projects as well as a pick-up in warehousing, industrial, and infrastructure building activity. Commercial real estate conditions were little changed overall. Vacancy rates remained elevated for retail and office properties. Contacts expected that it would take a while for the pace of absorption to pick up significantly despite an increase in capital available for the purchase of commercial properties.
chicago|Manufacturing|2012|7|production increased at a slower pace in June and early July. The auto sector remained a source of strength. Several auto suppliers noted an increase in research and development activity, as automakers were shifting responsibility for new product design and development away from their in-house operations. Outside of the auto industry, conditions were mixed. Capacity utilization in the steel industry edged lower; and while metals manufacturers indicated that orders continued to increase, they also noted that growth had softened some from the robust pace earlier in the year. Exports to Canada and Mexico continued to increase, but exporters noted a decline in demand from Europe and China. Demand for heavy equipment was steady, but a few contacts noted that it may soon be slowing. While freight traffic continued to be strong, the demand for heavy trucks was expected to be flat into next year in advance of the next round of changes in emissions standards. The lower price of natural gas was noted to have slowed activity in the industry, as natural gas demand lagged available supply. Contacts indicated that orders from the defense industry further weakened in anticipation of additional defense spending cuts in the coming fiscal year.
chicago|Banking and Finance|2012|7|Credit conditions improved slightly on balance from the previous reporting period. Demand for longer term financing continued to increase. Credit spreads edged up, but market interest rates declined so that net corporate funding costs were essentially flat. There was steady growth in refinancing and lending for capital replacement, but limited loan demand for other purposes. Middle market firms were the primary source of loan growth. Larger firms were said to have been more significantly impacted by the weakening European economy and have scaled back their borrowing accordingly. Banking contacts also noted that uncertainty over the effects of potential fiscal policy actions on both demand and costs was reducing their customers' demand for credit. In contrast, consumer loan demand increased moderately, particularly for auto loans and mortgage refinancing.
chicago|Prices and Costs|2012|7|Cost pressures decreased in June and early July. Energy prices were noticeably lower. Other commodity prices also decreased, with contacts pointing to steel and lumber as examples. Lead times for some specialty metals remained extended, however. Wholesale price pressures eased, particularly for clothing. Wage pressures continued to be moderate. Manufacturing contacts reiterated having difficulty filling open positions for high-skill trades.
chicago|Agriculture|2012|7|Extreme heat and drought conditions spread across most of the District, stressing both crops and livestock. Forecasts made in June called for possibly record crops of corn and soybeans; now it appears the District's harvest will likely be below average, with little prospect for improvement and plenty of downside risk. The corn crop is in the most danger of further damage, as plants entered a critical stage of development with insufficient moisture. Corn and soybean prices moved sharply higher, and wheat prices also rose. Hog prices were higher, cattle prices were little changed, and milk prices moved lower. With higher costs and the outlook for a decline in revenue, insurance coverage may provide an important safeguard for many farmers this year. Insurance coverage is widespread for corn and soybeans, but is less prevalent for some other products. Furthermore, several years of higher-than-usual farm income have left many operations in a better position to absorb losses this year.
dallas|Prices|2012|7|Most responding firms said prices were unchanged from the last reporting period. However, accounting firms noted a modest rise in rates, airlines reported higher fares, and some construction-related manufacturers said they were able to raise selling prices as a result of improved demand. Overall, input costs were flat to down, with reports of lower prices for cotton, scrap metal, and steel. The recent decline in fuel prices lowered costs for airlines and freight transportation firms.
dallas|Labor Market|2012|7|Most responding firms said employment levels were flat to up slightly. Staffing firms reported demand remained steady at very high levels and noted rising demand for financial analysts, steel and metal fabricators, and construction workers. Reports of hiring came from some retailers, automobile dealers, and primary metals, lumber, paper, and food manufacturers. Wage pressures remained minimal, although legal contacts said raises and bonuses had improved, and rising wages were noted for manufacturing workers with specialized skills such as machine operators.
dallas|Manufacturing|2012|7|Overall demand for construction-related products held steady since the last report, and respondents' outlooks have become slightly more guarded. Producers of stone, clay, and glass reported improved demand and higher capacity utilization rates compared to earlier in the year. Contacts in the lumber industry noted a pickup in demand, while primary metals manufacturers reported slight declines. Producers of fabricated metals reported steady sales activity, but said they were concerned about the continuity of some private projects.
dallas|Retail Sales|2012|7|Retail sales increased but the pace of growth decelerated slightly compared to earlier in the year. Sales of apparel, bedding, household items, and small furniture fared well. Discount retailers said sales of food and sundries continued to perform the strongest. Overall sales growth in the Eleventh District continued to outpace the nation, on average, according to three large retailers. Outlooks are cautiously optimistic and contacts say it appears as if the environment has improved slightly for the consumer.
dallas|Services|2012|7|Demand for staffing services remained steady at very high levels, and contacts noted an increase in orders for financial analysts, construction workers, and steel and metal fabricators. Outlooks were mostly positive but slightly more cautious than the last report. Accounting firms noted a seasonal slowdown in demand. Demand for energy and audit-related services increased modestly while advisory, transactional, and tax services activity softened slightly. Legal firms reported a pickup in demand, with continued strength in real estate, intellectual property, energy, and tax-related services.
dallas|Construction and Real Estate|2012|7|Contacts in the single-family housing industry said demand picked up over the past six weeks. Respondents noted that demand was outstripping supply in some areas, leading to falling inventories. Construction activity was picking up as result. Realtors and builders remained cautiously optimistic. Apartment market respondents continued to report solid demand. While rental rates continued to rise, the pace slowed slightly. Apartment construction activity is expected to pick up in coming months.
dallas|Financial Services|2012|7|Overall, financial firms reported mixed loan demand. National banks said middle-market lending declined, while auto and energy lending activity remained positive. Regional and community banks noted improvement in C&I and commercial real estate lending. Consumer lending appeared to be steady, with strong mortgage demand and a healthy backlog of loans in the pipeline. Loan pricing remained competitive at very low rates. The quality of outstanding loans continued to improve slowly and deposit growth was mixed. Outlooks are slightly more pessimistic than the last report in part due to European debt issues and regulatory and political uncertainty.
dallas|Energy|2012|7|Respondents at energy-related firms said activity remained strong, and the District rig count grew modestly over the past six weeks. The rapid shift from dry-gas drilling to oil-directed drilling has not reduced the overall pace of activity, and business remains strong with long lead times and growing backlogs. Activity in the Gulf of Mexico increased further, and the success of a recent auction of offshore acreage suggests continued interest in the region.
dallas|Agriculture|2012|7|Agricultural conditions deteriorated slightly due to hot and dry weather. Planting neared completion and crops were mostly in fair to good shape, with conditions much better than a year ago. Since the last report, livestock producers have seen pastures dry out, cattle prices fall, and feed costs increase. Crop prices generally increased over the past six weeks, particularly for corn, although cotton prices fell sharply.
st_louis|Manufacturing and Other Business Activity|2012|7|Reports of plans for manufacturing activity have been positive since our previous report. Several manufacturers reported plans to open plants and expand operations in the near future, while a smaller number of contacts reported plans to decrease operations and lay off workers. Firms in auto, appliance, wall coverings, stone wool insulation, food, construction machinery, factory components, and packaging and label manufacturing reported plans to hire new workers, expand operations, and build new plants. In contrast, a window coverings manufacturing firm reported plans to lay off workers.
st_louis|Real Estate and Construction|2012|7|Home sales increased throughout most of the Eighth District on a year-over-year basis. Compared with the same period in 2011, May 2012 year-to-date home sales were up 15 percent in Louisville, 7 percent in Little Rock, 21 percent in Memphis, and 19 percent in St. Louis. Residential construction increased in the majority of the District over the same period. May 2012 year-to-date single-family housing permits increased in the majority of the District metro areas compared with the same period in 2011. Permits increased 45 percent in Louisville, 26 percent in Little Rock, 41 percent in Memphis, and 25 percent in St. Louis.
st_louis|Banking and Finance|2012|7|Total loans outstanding at a sample of small and mid-sized District banks increased 0.7 percent from mid-March to mid-June. Real estate lending, which accounts for 73.3 percent of total loans, increased 0.6 percent. Commercial and industrial loans, accounting for 15.8 percent of total loans, decreased 2.0 percent. Loans to individuals, accounting for 4.7 percent of total loans, increased 0.3 percent. All other loans, accounting for 6.2 percent of total loans, increased 9.7 percent. During this period, total deposits at these banks decreased 0.6 percent.
st_louis|Agriculture and Natural Resources|2012|7|As of the end of June, the majority of cotton, corn, soybean, sorghum, and rice crop conditions were rated as fair or better in all District states with the exception of sorghum crop conditions in Illinois. Winter wheat harvests were either complete or close to completion, and more than 88 percent of the crop conditions were rated as fair or better. However, the fraction of pasture and range in good condition or better decreased in all District states since the previous report. The District's year-to-date coal production for the end of June was 4.8 percent higher compared with the same period last year. However, the District's coal production for June 2012 was 5 percent lower than in June 2011.
philadelphia|Manufacturing|2012|7|Since the last Beige Book, Third District manufacturers have reported declines in shipments and new orders. Gains  some seasonal  continued among the makers of industrial machinery. Makers of food products, lumber and wood products, primary metals, fabricated metals, electronic equipment, and instruments reported a falloff in demand. A few contacts mentioned a slowdown of Marcellus shale activity as a factor in weaker demand.
philadelphia|Retail|2012|7|Third District retailers at major malls reported stronger year-over-year sales in May than in April, while outlet centers reported lower growth in May and June than in previous months. At malls, high-end goods, including Apple products and jewelry, did especially well. Sales of children's clothing were down year-over-year at outlet centers for the first time since 2007; typically a negative signal, this time it may reflect a delay in deep discounting of back-to-school items that had already been discounted by this time last year.  contacts remain cautiously optimistic.
philadelphia|Finance|2012|7|Contacts from the Third District's financial sector report continued slow improvement since the previous Beige Book. The very slow increase in demand is reflected in uneven reports, with some lenders reporting increases primarily as gains in market share, while others are shifting into and out of various lending segments. Bank contacts report frequent requests from business borrowers for loan modifications, while home refinancings have slowed recently. Most contacts report strong, improving credit quality as households and businesses pay down debt early and build cash reserves. Many contacts report that businesses have adjusted to the "new normal" and anticipate little new growth "through the election and after."
philadelphia|Real Estate and Construction|2012|7|Residential builders report little change in their level of activity since the last Beige Book. Traffic remained relatively strong, but contract signings remained elusive and weaker than in the first quarter. While uncertainty remains and recent sales were disappointing, high levels of interest continue to encourage builders on their prospects over the next few months. Contacts report a few new developments in select markets and limited hiring to facilitate strategic growth objectives. Residential brokers reported improving year-over-year home sales in May, and inventory has fallen significantly over the past two years in most markets. Bidding wars reported in a few markets for low-end homes signal that prices in those markets have likely found a bottom. The outlook among builders and brokers remains cautiously positive.
philadelphia|Services|2012|7|Most Third District service-sector firms continue to report little change from the slow but positive growth reported in the last Beige Book. One contact captured the thoughts of many by describing the economy as "orderly, functioning, nothing exciting." Staffing firms report some seasonal uptick in hiring, but little change in overall demand or expectations. A few firms report opportunistic investments to capture market share, enter new markets, or take advantage of growth in emerging economies, such as Brazil. Election-year advertising has been a boon for some firms. However, election-year uncertainty and the slowdown in Europe and China have sidelined investment plans for many firms for the remainder of the year. Overall, service-sector firms retain a positive, but cautious, outlook for growth.
philadelphia|Prices and Wages|2012|7|Price levels have eased further since the previous Beige Book and remain generally constrained. Falling gas prices have contributed to the recent broader price easing. Manufacturing firms have reported lower cost factors since the last Beige Book. Home builders continue to report rising cost pressures for materials and limited ability to pass these costs along. Retailers also continue to report tight margins. Nearly all contacts report an ongoing lack of wage pressures, other than for medical benefits. House prices have stabilized in many areas for low-end homes but continue to fall for high-end homes.
summary|Consumer Spending and Tourism|2012|7|Most Districts reported modest increases in retail spending on a year-over-year basis, but many reported slower growth in recent months compared with earlier in the year; however, Boston and Cleveland reported sales as flat, and New York cited softer sales. There were a few reports that high summer temperatures negatively affected sales. Sales of big-ticket household goods were strong in the Richmond, Chicago, Kansas City, and Dallas Districts, while sales were reportedly flat for home furnishings and major appliances in the San Francisco District. Boston reported that sales for furniture and electronics had slowed, and retailers in the New York District reported that home goods sales were weak. Reports from luxury-goods retailers were mixed. Firms in the Philadelphia, Atlanta, and Chicago Districts reported that sales of high-end goods remained strong, while retailers in the Kansas City and San Francisco Districts indicated demand had softened, and those in the Cleveland District noted that sales of luxury goods had slowed. Most Districts reported that vehicle sales remained robust. Demand was high for fuel-efficient vehicles in particular. Looking forward, merchants in the Boston and Philadelphia Districts were concerned that economic uncertainty could result in restrained sales growth, while retailers in the Cleveland District anticipated that the third quarter will be higher compared with year-ago levels. Kansas City noted that merchants there expected further strengthening in the coming months.
summary|Real Estate and Construction|2012|7|Reports on residential housing markets remained largely positive. Sales were characterized as improving in Philadelphia, New York, Richmond, Chicago, St. Louis, and Minneapolis, while home sales increased in Boston, Cleveland, Atlanta, St. Louis, Minneapolis, Kansas City, Dallas, and San Francisco. However, reports on sales were mixed in the New York District, and gains in the Boston District eased from earlier in the year. New home sales were described as disappointing in the Philadelphia District. Construction increased in the New York, Atlanta, St. Louis, Minneapolis, Dallas, and San Francisco Districts, while reports from the Cleveland District said construction slowed. Most Districts reported declines in home inventories. Homes prices have begun to stabilize in some markets and price increases were noted in select markets. Boston and Atlanta noted that appraisals were coming in below market prices.
summary|Manufacturing|2012|7|continued to expand in June and early July in most Districts, but at a more modest pace compared with earlier in the year. Several Districts reported that new orders had moderated since the last report, but the Philadelphia, St. Louis, and Kansas City Districts were more optimistic that new orders would rebound. The Philadelphia and Richmond Districts however, reported declines in shipments and orders. The passing of a transportation bill through Congress led contacts in the Philadelphia District to express interest in increasing their capital spending. Capacity utilization rates at refineries and petrochemical manufacturing facilities held steady in the San Francisco District, with weaker domestic demand being offset by growing exports. Meanwhile, manufacturers in the Dallas District reported operating at above 90 percent utilization rates to catch up with below-normal inventory levels.
summary|Nonfinancial Services|2012|7|Demand for nonfinancial services was generally stable to slightly stronger since the previous report. Richmond noted that revenue improvement was strong among professional, scientific, and technical firms. Strength in energy, legal, and audit-related services was noted in the Dallas District. Advertisers in the Philadelphia and San Francisco Districts reported strong revenues, and consulting and advertising contacts in the Boston District noted steady activity. Richmond and San Francisco reported that restaurants were busy, while food service contacts in Atlanta reported that demand had softened a bit.
summary|Banking and Financial Services|2012|7|Overall loan demand grew modestly in most Districts. New York indicated no change, while Richmond observed flat-to-weakening loan demand. Chicago, Kansas City, Dallas, and San Francisco noted increased commercial and industrial lending, but lending in that sector decreased somewhat in the New York District and was characterized as soft in Cleveland and Atlanta. Most Districts reported an increase in mortgage lending, with Dallas noting especially strong demand and a healthy backlog of loans. Refinancing of mortgage loans was steady or increasing in New York, Cleveland, Richmond, and Chicago, but Philadelphia noted a recent slowdown. Kansas City and Dallas noted some improvement in lending for agriculture and commercial real estate. The Atlanta, Chicago, Dallas, and San Francisco Districts observed steady-to-increasing demand for consumer credit, especially for auto loans, while consumer loan demand was somewhat weaker in Kansas City and little changed in Cleveland.
summary|Agriculture and Natural Resources|2012|7|Agricultural conditions were mixed since the previous report. Several Districts noted areas of increased drought resulting in stress to crops and livestock, while rainfall provided needed moisture to parts of the Atlanta District. With high heat and drought cited as the cause, the Chicago and Kansas City Districts reported concerns for their corn and soybean crops, while the Minneapolis District reported that favorable weather conditions contributed to their corn and soybean crops doing well. The Kansas City and Dallas Districts reported drought-stressed pasture conditions, although the Dallas District noted much better crop conditions than this time last year. The St. Louis and Kansas City Districts reported better-than-expected yields for the winter wheat crop nearing completion. The San Francisco District noted further sales growth for many crop and livestock products, attributed in part to overseas growth, but suggested that this source of growth was decreasing. The Kansas City District cited rising export demand as the reason some hog producers expanded production. Agricultural price reports were mixed. While June corn prices were reported down on a year-over-year basis, reports of corn crop deterioration was noted by the Chicago and Kansas City Districts as having pushed corn prices sharply higher since the end of June.
summary|Employment, Wages, and Prices|2012|7|Employment levels grew at a tepid pace for most Districts since the last report. The Boston, Cleveland, Atlanta, Chicago, and Dallas Districts said employment levels were flat to up slightly, with most contacts citing U.S. fiscal policy uncertainty or weak demand for their conservative approach to hiring. Kansas City said employers were reluctant to increase wages or hire full-time staff until economic uncertainty diminishes. A Richmond District employment agency contact noted an increase in temporary employment turning into permanent positions since the last report. The Atlanta District noted some smaller chain stores with low price points were expanding and hiring at a significant pace. Several Districts noted that employers were having difficulty filling highly skilled positions.
richmond|Manufacturing|2012|7|District manufacturing weakened in June, following six months of moderate expansion. A manufacturer of industrial machinery reported that business had slowed during the last month and that major customers were withholding payments. A producer of gas turbines said that economic problems in Europe had reduced his company's exports by fifty percent. A textile producer noted that his company had reduced capacity at a District plant by approximately twenty percent due to decreased demand from domestic customers. Backlogs of orders had gone from four weeks to day-by-day, according to a modular home manufacturer. He added that his company was not in a position to raise prices to keep up with costs. A producer of electrical equipment mentioned that orders had decreased noticeably during the last month, and that several large customers had scaled back their order projections due to recent economic uncertainty. In addition, several aerospace manufacturers said that airlines were making money but were not adding capacity. Our latest manufacturing survey indicated that prices of raw materials and finished goods grew more slowly over the past month.
richmond|Retail|2012|7|Sales among District retailers strengthened since our last report, buttressed by big-ticket purchases. Spending picked up for construction-related items, computers, and big-ticket items at home and garden stores. Sales of automobiles also rose, according most dealers we contacted. However, shopper traffic generally waned, according to our most recent survey, and inventory accumulation picked up. Distributors of non-durable goods and building materials merchants reported improved revenues since our last report. Grocery wholesalers also saw revenue gains. The store manager of a large sporting goods establishment noted that sales were up, even with less traffic. He commented that cotton prices had declined, although freight shippers continued to apply gas surcharges. Large areas of the mid-Atlantic lost power for up to a week following strong storms at the end of June; a retailer in the Richmond area reported having to place extra orders for generators as his stock depleted. He noted that bottled water sold out quickly, and sales of battery operated lights and flashlights rose sharply.  prices increased at a somewhat faster pace since our last report.
richmond|Services|2012|7|Non-retail services providers reported stable to slightly greater revenue gains in recent weeks. In our most recent survey, revenue improvement was strongest among professional, scientific, and technical firms. A financial services broker in central Virginia cited stable demand, but also noted a general nervousness among his clients regarding "the European situation." Healthcare services providers generally reported little change in demand. Following the Supreme Court's healthcare decision, organizations continued to prepare for upcoming changes. A restaurant owner stated that the recent power outage cost him "some product," and reservations dropped because his phones were down for several days. Price increases at services-providing firms slowed in recent weeks.
richmond|Finance|2012|7|We received varied reports on loan demand since our last assessment. Characteristic of many anecdotes, a Maryland banker described his lending activity as "very slow, very flat," with most loans going to refinancing. A loan officer in North Carolina indicated that, while his pipeline was slowing, real estate loan applications for construction projects had improved and even mortgage applications were beginning to "show some life." An official for a large bank noted modest growth in new loans that were mostly from home buyers and small businesses, while consumer installment loans were down. A banker in western Virginia stated that loan demand for capital improvements from local governments was increasing as federal stimulus funds run out. Finally, an official for a midsize commercial bank reported that his market area seemed to be "moving sideways," with borrowers shifting among local banks to get refinancing at lower rates. Most bankers described their lending standards as unchanged, although one lender noted that competitive pressures for commercial loans had caused some easing in standards to capture high-quality loans.
richmond|Real Estate|2012|7|Residential real estate activity improved slightly since our last report. A Realtor in the Charlotte area said that homes in the mid-price range were selling quickly in her area and that prices were rising. An agent in the D.C. area indicated that properties in the $800,000-plus range were selling somewhat more quickly, and added that continuing low inventory and low interest rates should contribute to strong sales throughout the summer. Moreover, a Maryland contact noted that trends in the housing sector were generally showing some improvement, with sales and prices rising and active inventory declining. However, a South Carolina Realtor reported that housing in coastal areas was not doing well, which he attributed, in part, to an inventory overhang that was placing downward pressure on prices. A North Carolina housing agent mentioned that the state had proposed a cut in unemployment benefits, which threatened to put more stress on the slowing housing market.
richmond|Labor Markets|2012|7|Fifth District labor market activity was slightly weaker since our last report. Several contacts at employment agencies characterized demand as somewhat slower, compared to a year ago, with one agent noting that the "hiring surge" earlier in the year had slowed. Other employment agents cited strong demand for workers with high-end IT and manufacturing skills. For example, a Hagerstown agent said that, while overall demand for entry-level workers had tapered off, clients were still looking for middle-management, supervisors and highly skilled workers. Similarly, a furniture manufacturer reported difficulty finding skilled employees through temp agencies, which he attributed to potential workers dropping out of the work force or signing up for unemployment. However, a contact for an employment agency in North Carolina noted some improvement in hiring activity, with an increase in temp-to-permanent status. According to our latest survey, wage gains in both the manufacturing and service sectors were a bit more widespread than a month ago.
richmond|Tourism|2012|7|Hoteliers reported solid summer bookings since our last report. A contact on the outer banks of North Carolina said tourist activity remained strong following an early "jump-start" to the vacation season. She noted that restaurants in that location were busy, but that tips were a bit lower than usual as families tried to vacation on a smaller budget. Hotel managers said vacationers continued to seek bargains, and corporate and military travel had softened in part because of pending government actions affecting spending decisions. A Virginia hotel contact reported a massive increase in bookings following severe storms at the end of June, which caused local power outages that lasted past the July 4th holiday.
kansas_city|Consumer Spending|2012|7|Consumer spending improved with stronger than expected sales in June and was expected to strengthen further in the coming months. District retailers reported increased sales, particularly for seasonal items, mid-priced appliances, apparel, and fashion accessories. Several high-end retailers, however, commented that economic uncertainty had slowed demand for luxury items. Auto sales climbed sharply and were expected to remain solid for the next few months with more dealers offering sales incentives and discounts. Fuel-efficient cars sold well, while demand for large, expensive cars and trucks remained weak. Restaurant sales increased more than expected as both the number of diners and average check amounts edged up in June. Tourism activity ramped up with the start of the summer vacation season, though wildfires in Colorado hurt traffic in the Rocky Mountain region. District hotel owners reported a sharp rise in occupancy at higher average room rates and expected bookings to remain strong during the next three months.
kansas_city|Manufacturing and Other Business Activity|2012|7|Manufacturing and transportation activity edged up in June and sales at high-tech service firms rose modestly. Following a moderate rebound in May, District factory activity edged higher in June and remained well above year-ago levels, with stronger production at food processing and aircraft manufacturers. The volume of new orders fell in June but was expected to rebound and provide a moderate boost to production during the next six months. A rise in the volume of shipments reduced order backlogs and trimmed finished goods inventories. Capital spending held steady, but fewer plant managers were hiring as the average work week declined. Most manufacturers indicated that the economic situation in Europe indirectly affected business activity by increasing the uncertainty surrounding global economic conditions and future demand. After easing in the last survey period, transportation activity picked up, particularly in the trucking industry. A modest rise in sales at high-tech firms fell short of expectations but several companies anticipated stronger sales in the months ahead.
kansas_city|Real Estate and Construction|2012|7|Stronger residential home sales reduced home inventories and commercial construction activity grew in June. A sharp increase in home sales reduced home inventories, particularly for low- and mid-priced houses. Stronger sales supported a moderate increase in home prices and real estate contacts expected additional sales and price gains during the next three months. Residential mortgage lenders saw an upswing in loan applications for home purchases while home loan refinancing activity was stable. Sales at construction supply firms remained solid and some building materials were in short supply. Builders, however, reported a lull in new home starts following the spring construction rush, but building activity was expected to pick up during the next three months. After climbing during the last survey period, new commercial construction edged up and was expected to rise further with more projects in the planning stages. Commercial real estate prices firmed with stronger sales activity, and real estate contacts noted owners were making fewer concessions to facilitate deals. Commercial real estate rents rose as vacancy rates fell further. Developers reported little change in access to credit.
kansas_city||2012|7|Real Estate and Construction       Stronger residential home sales reduced home inventories and commercial construction activity grew in June. A sharp increase in home sales reduced home inventories, particularly for low- and mid-priced houses. Stronger sales supported a moderate increase in home prices and real estate contacts expected additional sales and price gains during the next three months. Residential mortgage lenders saw an upswing in loan applications for home purchases while home loan refinancing activity was stable. Sales at construction supply firms remained solid and some building materials were in short supply. Builders, however, reported a lull in new home starts following the spring construction rush, but building activity was expected to pick up during the next three months. After climbing during the last survey period, new commercial construction edged up and was expected to rise further with more projects in the planning stages. Commercial real estate prices firmed with stronger sales activity, and real estate contacts noted owners were making fewer concessions to facilitate deals. Commercial real estate rents rose as vacancy rates fell further. Developers reported little change in access to credit.
kansas_city|Banking|2012|7|In the recent survey period, some District bankers reported modest improvements in loan demand and loan quality with little change in deposit levels. In general, loan demand rose moderately, led by gains in residential mortgage loans and slight upticks in both commercial real estate and agricultural loan demand. Bankers reported steady commercial and industrial loan activity at slightly lower interest rates and a few bankers reported weaker consumer installment loan demand. Some bankers noted that loan quality improved moderately over the past month with addition quality improvements expected over the next six months. Credit standards remained largely unchanged in all major loan categories and bank deposits held steady.
kansas_city|Agriculture|2012|7|Agricultural growing conditions deteriorated substantially since the last survey period as drought spread across the District. Extremely hot, dry weather hindered crop development and more than half of the District's corn and soybean crops were rated in fair or worse condition. Crop prices rose sharply as intensifying drought and few prospects of precipitation cut corn and soybean yield forecasts. The winter wheat harvest was nearly complete with better than expected yields in some regions. To preserve drought-stressed pastures, some cattle ranchers were considering selling feeder calves early, especially with high feeder cattle prices. Losses mounted for feedlot operators as feed costs soared. Rising export demand enticed some hog producers to expand production. Strong farm and nonfarm investor demand drove farmland prices higher.
kansas_city|Energy|2012|7|District energy activity held at historically high levels in June but was expected to ease in the coming months. The number of active oil and natural gas rigs in the District held steady with a rise in active oil rigs offsetting declines in active natural gas rigs. Some business contacts expected drilling activity to slow with current supplies adequate to satisfy summer demand, especially if economic uncertainty in Europe trims global demand and keeps oil prices below spring highs. In contrast, a few District contacts expected a slight uptick in natural gas prices as hot weather boosted demand for electric power generated by natural gas. Wyoming's coal production fell further as some electricity production shifted from coal to natural gas. District ethanol production slowed as rising corn prices and lower gasoline prices cut profits at ethanol firms.
kansas_city|Wages and Prices|2012|7|Wage pressures remained subdued during the survey period, raw materials prices edged up, and finished goods prices generally held steady. Many firms were reluctant to increase wages or hire new staff until economic uncertainty diminishes. Some businesses, however, were offering higher salaries to recruit workers with specialized skills such as engineers, software developers, mechanics, and commercial truck drivers. Some transportation companies charged less for freight hauling in light of reduced fuel costs. The cost of raw materials for manufacturing rose at a slower pace compared to previous survey periods and most finished goods prices remained stable. Retailers held selling prices steady and did not anticipate raising prices during the next three months. Restaurant owners, however, planned to increase menu prices due to high food costs. High occupancy rates prompted hotel operators to raise average room rates. Builders and construction supply companies noted rising prices for some construction materials, particularly drywall and asphalt shingles.
san_francisco|Prices and Wages|2013|7|Price inflation was minimal for most final goods and services. Food industry contacts noted price increases for some protein items, including fish, poultry, and beef. Reports from health-care organizations mentioned that the pace of increases in insurance premiums has slowed. Competitive industry pressures constrained fees for legal and accounting services. Driven by demand, prices of some construction inputs, such as logs, edged up further.
san_francisco|Retail Trade and Services|2013|7|Retail sales grew modestly. Grocery and apparel retailers noted modest sales growth at retail store locations and relatively strong sales growth online. The retail grocery industry in particular appears to be shifting away from traditional large stores and towards e-commerce. Most contacts' outlook for consumer spending improved slightly since the prior reporting period. Contacts noted that an increase in demand for new devices has spurred some technology firms to expand their medium-term hiring plans. Suppliers of food and beverage products noted improved conditions, although sales of selected discretionary items, such as pet supplies, were a bit soft. As home purchases have increased, so has spending on housing-related products, such as furniture. New and used automobile sales were robust, and some dealers expanded their inventories in anticipation of a further pickup in summer sales.
san_francisco|Manufacturing|2013|7|District manufacturing activity grew overall in the reporting period of late May through early July. Although demand was weak for some electronic components, contacts indicated substantial increases in new orders for semiconductors. Led by launches of innovative products, demand for pharmaceuticals gained further. Wood product manufacturers appeared to ramp up output to levels that exceeded demand in recent weeks. As such, firms are expected to pare back production plans for the second half of the year. Demand for steel products used primarily in nonresidential construction continued to increase. Steel producers reported that capacity utilization ticked up a bit further, and reports of intensified energy usage across multiple goods-producing sectors in the Pacific Northwest implied improved capacity utilization in the region.
san_francisco|Agriculture and Resource-related Industries|2013|7|Agricultural sales and production activity expanded. Demand was strong for most crop and livestock products. However, some contacts expressed concern about the lack of availability of manual laborers. Insufficient water also was a concern in parts of the District, with this year's rain and snow pack levels running well below seasonal norms. Contacts from the oil and gas industry faced challenges finding qualified geologists, geophysicists, and drillers to fill open positions. Inventories of natural gas rose further, and demand for gasoline edged up. Reports from the utilities industry indicated that business demand for electricity from wood products and aerospace firms has risen robustly, although overall demand growth was more modest.
san_francisco||2013|7|Agriculture and Resource-related Industries Agricultural sales and production activity expanded. Demand was strong for most crop and livestock products. However, some contacts expressed concern about the lack of availability of manual laborers. Insufficient water also was a concern in parts of the District, with this year's rain and snow pack levels running well below seasonal norms. Contacts from the oil and gas industry faced challenges finding qualified geologists, geophysicists, and drillers to fill open positions. Inventories of natural gas rose further, and demand for gasoline edged up. Reports from the utilities industry indicated that business demand for electricity from wood products and aerospace firms has risen robustly, although overall demand growth was more modest.
san_francisco|Real Estate and Construction|2013|7|Demand for housing strengthened substantially, and commercial real estate activity continued to trend up in most areas. Both sales transactions and house prices climbed further in many District cities. The pace of housing starts exceeded the expectations of some contacts. In some areas, the supply of homes for sale remained low, and some properties have received multiple offers from prospective buyers. Construction of multifamily residential projects increased on balance. Commercial real estate activity expanded rapidly in some major metropolitan areas, even though construction of publicly funded commercial projects has slowed in some regions due to funding constraints from state and local governments.
